file,exp,excerpt,text,time,place,listening_to,environment,listener,listener_label,type,instrument,genre
friendsmemories00whituoft_djvu.txt,http://data.open.ac.uk/led/lexp/1452342667168,http://data.open.ac.uk/led/source/698914b65e3e26e6d387d5c84de2274f/excerpt/195b31a0045863b768396df54f189a28,"

I wrote the incidental music for The Medicine Man, a play by Mr. Traill and Robert Hichens, which was produced at the Lyceum, and I saw a good deal of Sir Henry during that time. His kindness and courtesy were unfailing, and it was a real pleasure to have anything to do with him. But oh, what agonies it is to write incidental music for a play! At every instant the orchestra was stopped and some one would say, even if they were playing pianissimo -
“We can’t hear ourselves speak. Please take out all the wind instruments and put mutes on the violins.”
No sooner had this been done than another objection was raised.
“Heavens ! How dull it sounds ! Isn’t something wanting ?”
I felt inclined to rush out and say -
“Look here, if some one cut off your noses, and pulled out your teeth, all of you would also he rather less good-looking than you are now !”",190u-Ee-uu,http://data.open.ac.uk/led/place/f320f289308852c667c12ee603e31b71,http://data.open.ac.uk/led/performance/71e7f08a6ba23d5c2098bad68452a19f/1452342606567,Indoor Accompanied,http://musicbrainz.org/artist/eca4d562-1e5c-409a-89fa-5489d102cdcb#_,Maude V. White Maude Valérie White Maude Valérie White,Performance,,
musicalreminisc01spargoog_djvu.txt,http://data.open.ac.uk/led/lexp/1469629562192,http://data.open.ac.uk/led/source/0f081cfe24fb6bc5faaa746e348e8f67/excerpt/36f97775a0e8ebea5912bd49dc79dddc,"On Sunday morning, the 6th, I had the gratification to attend the usual half-past ten service in St. Bartholomew’s [...]
How beautiful were the tones of that truly grand organ—how sweetly they travelled to my ears from the north transept to the furthest corner of the church, where I was seated! There should always, I think, be an introductory voluntary, whether there is a processional hymn or not. It has, if properly selected, or ably improvised, a calming influence on the mind, which prepares, with dulcet music, the humble worshipper for his subsequent duties.
The sounds of the organ die away, the distant “Amen” after the choristers’ prayer is heard, and the procession of the priests and white-robed choir from the vestry to their stalls in the chancel, is accompanied with a more joyous strain from the organ, which gradually subsides, and the respected vicar, the Rev. G. Hume Smith, then commences to intone the sentences, preces, etc., in a manner which shows at once that you are listening to one who,“with practice severe and tone loud and clear,” has attained to the highest point of chanting power, not to be wondered at when the Vicar’s long connection as Precentor with the Leeds Parish Church is remembered. The Versicles and responses by Tallis were nicely sung by the choir, with the exception of the usual drop in the pitch. The grand old chant in C, of whose authorship we know nothing more than that it is called “ Ancient,” was a right one for Venite, Exultemus, and with hearty and expressive alternate unison and harmony did the choir unto Sing unto the Lord.”
The Psalms (6th day), commencing with the 30th, Exaltabo te, Dotnine (“I will magnify Thee, O Lord”) were sung to the old familiar appropriate double chant in E flat, by Robinson (John, who was organist at Westminster Abbey in 1762), and another by an unknown author. The Psalms throughout, from Monk and Ouseley’s Psalter, were chanted admirably—clearness and distinctness of enunciation, good intonation, and an exactitude of time and ensemble worthy of a cathedral choir. The same may be said of the Te Deum, also given to a double chant, without any change or variety, and this I think might be rectified either by the introduction of specially composed Te Deum chants, or the more easy settings—anthem-wise. A fine, solemn effect was obtained by the singing of the verse “Holy, Holy, Holy!” without organ accompaniment, and in which the sweet female voices of the choir added greatly to the result. The Apostle’s Creed, monotoned with varied organ accompaniment on A, made the pitch rather too high for the subsequent sentences and responses.
The anthem by Stainer, “Jesus said unto his disciples"" sung very nicely, though it presented no particular features of power or interest, was preceded by a much too long introduction on the organ, not reminding one of any particular theme or subject, though serving as a medium for showing the good and varied qualities in the organ. After an excellent rendition of the Litany by the Rev. Percy Stewart (curate) Tours’ Communion Service in F was taken, and here again the clear voice and distinct enunciation of the vicar could be heard in every part of the vast building,—thus proving the advantages of intoning in all large edifices, where otherwise the ordinary mode of reading would be absorbed in echoes and a jumble of words. The composer has cleverly varied his Kyrie Eleison in D by the introduction of the minor key, at the same time preserving something of its original melodic structure. The closing phrase to the words, “And write all these Thy laws in our hearts— We beseech Thee” is extremely devotional and impressive.",187u-Ll-uu,http://dbpedia.org/resource/Leeds,http://data.open.ac.uk/led/performance/5a4c74cecb3e461b46359ea30e76c4b1/1470138390872,Accompanied Indoor Public,http://data.open.ac.uk/led/agent/Dr+William+Spark/1465384918944,Dr William Spark,Performance,http://dbpedia.org/resource/Human_voice,http://dbpedia.org/resource/Chorale
mymusicallife00haweuoft_djvu.txt,http://data.open.ac.uk/led/lexp/1437732462096,http://data.open.ac.uk/led/source/8ba202b621b4a9c3ad3179b9ce296bde/excerpt/0c8cebb6d41dad0a58f0a0b33465a928,"
I had not been up a fortnight when the president of the Cambridge University Musical Society called upon me. He believed I played the violin. ""How did he know that ? ""I asked. He laughed out, ""Everybody in the place knows it."" Then and there he requested me to join the Musical Society, and play a solo at the next concert. I readily agreed, and from that time I became solo violinist at the Cambridge Musical Society, and played a solo at nearly every concert in the Town Hall for the next three years. I confess to some nervousness on my first public appearance at a University Concert. It was a grand night. STERNDALE BENNETT, our new professor of music, himself conducted his ""May Queen” and I think MR. COLERIDGE, an enthusiastic amateur and old musical star at the University, since very well known in London, sang. I had selected as my cheval de bataille, RODE'S air in G with variations, and to my own surprise, when my turn came to go on, I was quite shaky. The hall was crammed, the Master of Trinity sat in the front row with other heads of colleges and their families. I tuned in the ante-room. Someone offered me a glass of wine. I had never resorted to stimulants before playing, but I rashly drank it; it was in my head at once; STERNDALE BENNETT conducted me to the platform. I was a total stranger to the company a freshman in my second month only. My fingers felt limp and unrestrained, my head was half swimming. The crowd looked like a mist. I played with exaggerated expression. I tore the passion to tatters. I trampled on the time. I felt the excess of sentiment was bad, and specially abhorrent to STERNDALE BENNETT, who followed my vagaries like a lamb, bless him for ever! But the thing took. The style was new; at least it was unconventional and probably daring, for I really hardly knew what I was about. The Air was listened to in dead silence, half out of curiosity no doubt; but a burst of applause followed the last die-away notes. I plunged into the variations; I felt my execution slovenly and beneath my usual mark; but I was more than once interrupted by applause, and at the close of the next cantabile movement of extreme beauty, which I played better a sort of meditation on the original air the enthusiasm rose to fever pitch; men stood up in the distant gallery and waved their caps, and I remained holding my violin, unable to proceed with the last rapid variation. When silence was restored I played this atrociously; I hardly played it at all, it was quite wild. STERNDALE BENNETT, seeing that it was all up with me that night, hurried and banged it through anyhow; but the critical faculty of the room was gone, so was my head; I had won by a toss, and although then, and often afterwards, owing to neglect of practice, I was frequently not up to my own mark, my position as solo violinist at the University Concerts was never disputed up to the time that I took my degree.",1859-uu-uu,http://data.open.ac.uk/led/place/0eea6ec6eed6d8667c0493f0c5098f99,http://data.open.ac.uk/led/performance/6c344f62052d0bd364a0d482e24942b2/1437732424016,Accompanied Indoor Public,http://data.open.ac.uk/led/agent/William+Whewell/1437731002725,William Whewell,Performance,http://dbpedia.org/resource/Orchestra http://dbpedia.org/resource/Violin,http://dbpedia.org/resource/Air_(music)
recollectionsofo00ryanuoft_djvu.txt,http://data.open.ac.uk/led/lexp/1450284116337,http://data.open.ac.uk/led/source/872a0e96507f39c7769116cfbf918fc9/excerpt/9817d21d46ce70d86ae6e1f1989b5023,"&nbsp;


We arrived in San Francisco from Australia in the summer of '82, we received a cable message from Mr. Henry E. Abbey, then in London, offering us an engagement to travel the coming season with Madame Christine Nilsson. It was joyfully accepted, and the season was one of the pleasantest we ever passed. We performed on the average three or four times each week, visiting only large cities East and West, and New Orleans and California. The company comprised : Madame Nilsson, soprano; Miss Hope Glen, alto (an American singer who has lived most of her time in London); Mr. Theodore Biorksten, tenor; Signor Del Puente, the well- known baritone; Mr. Charles Pratt, accompanist ; and the Mendelssohn Quintette Club.
Madame Nilsson was in the prime of her vocal powers, and her renditions of the Ah Perfido, Angels ever Bright and Fair, and Connate tu le pays, were examples of great singing. Her chevalde battaille, however, was the “Jewel Song ” from Faust, by Gounod. She used to “ go through all the motions,” just the same as she would in opera. Her ballad singing was a revelation of the fine, tender heart she possessed. It was a rare occasion when she was not forced by popular desire to sing the Suwanee River. She doubtless will be remembered by the great mass of music-lovers as the lady who sang so touchingly about the “old folks at home.",188u-Ee-uu,http://dbpedia.org/resource/North_America,http://data.open.ac.uk/led/performance/6eb9ccd43e1782cd0f40ee2a011ae11c/1450284094363,Indoor Public Accompanied,http://data.open.ac.uk/led/agent/Thomas+Ryan/1448997315048,Thomas Ryan,Performance,http://dbpedia.org/resource/Tenor http://dbpedia.org/resource/Piano http://dbpedia.org/resource/Baritone http://dbpedia.org/resource/Soprano http://dbpedia.org/resource/Female_vocals http://dbpedia.org/resource/Alto http://dbpedia.org/resource/Chamber_orchestra http://dbpedia.org/resource/Male_vocals,http://dbpedia.org/resource/Classical_music
travelsintwosici01swin_djvu.txt,http://data.open.ac.uk/led/lexp/1509032925402,http://data.open.ac.uk/led/source/628e5d340155c8ffb17a96a221627356/excerpt/f86baf6a22f77d477a4e2e67729139e0,"&nbsp;
[…] As soon as it was possible next morning to get ready, I rode down to the plains through a most delightful country, which I cannot pretend to describe in a manner to do it justice. On every side, fruits and flowers rose in clusters, freshened by the morning air: the round heads of the orange-trees glowed with the rays of the sun that was just rising, and darting his beams along the surface of the sea: the whole neighbourhood was enlivened by crowds of men and women singing as they descended the hill to their daily labour. Every production here is in the highest perfection it can possibly attain when unassisted by art.",177u-uu-uuTEe:ee:ee,http://data.open.ac.uk/led/place/ed933d2be43e60c3a7f7712a0d3c7010,http://data.open.ac.uk/led/performance/4808f8bf3cd08f18752848d0c40aefce/1509032879392,Public Outdoor Solitary,http://data.open.ac.uk/led/agent/Henry+Swinburne/1509031700235,Henry Swinburne,Performance,http://dbpedia.org/resource/Human_voice http://dbpedia.org/resource/Female_vocals http://dbpedia.org/resource/Male_vocals,http://dbpedia.org/resource/Folk_music
cu31924022334563_djvu.txt,http://data.open.ac.uk/led/lexp/1438682217043,http://data.open.ac.uk/led/source/11af3c14fbf284f75e57bd48464328e5/excerpt/2b9ffcd38540f10a135adedb12644b4f,"
Considerable curiosity had been excited respecting the new decorations of Her Majesty's Theatre; so that when, on the 3rd of March, the season of 1846 opened, the theatre was crowded in every part. Of these gorgeous, and at the same time tasteful embellishments, a general approval prevailed; whilst the aspect of the vast and elegant interior, in its fresh and magnificent array, struck every eye. Curiosity had been more legitimately, although perhaps less eagerly, excited by the striking novelties which the first night of the season was to produce. The ""Nabucco"" of Verdi, a work which was popular on the Continent, and had in some places caused a perfect furore, was selected to inaugurate the new salle. That Verdi had already made way against his wholesale detractors, was rendered evident by the generally better feeling with which the music of ""Nabucco"" was accepted. In a popular sense, the opera was a decided success; the choral melodies especially suiting the public taste. The libretto, although faulty in many respects, was dramatic, and afforded scope for fine acting and artistic emotion. ""Nabucco,"" in short, floated on the sea of the Anglo-Italian stage, where, whilst one current was always rushing towards novelty, another tended to wreck all novelty whatever in the interests of so-called ""classicism."" Much had been done to place the opera with splendour on the stage, but though it pleased as a whole, no decided success attended the venture of the two new ladies. Sanchioli, wild, vehement, and somewhat coarse, attracted and excited by her ""power, spirit, and fire,"" but she failed to charm. As a ""declaiming, passionate vocalist,"" she created an effect; but the very qualities which had rendered her so popular with an Italian audience, acted somewhat repulsively upon English opera-goers. The lack of refinement in her style was not in their eyes redeemed by the merit of energy. The electric impulse that communicated itself to the Italians, fell comparatively powerless on the British temperament. Sanchioli, however, was in many respects the ""right woman in the right place,"" in this melodramatic opera. The other lady, Mademoiselle Corbari, though destined in after times to please greatly as an altra-prima on the Anglo-Italian stage, and though she was considered from the first, charming, even ""fascinating"" in her simplicity and grace, was not yet acknowledged as a leading vocalist. The nervousness and inexperience of a novice, which she showed at this stage of her career, somewhat lessened the success due to a sweet voice and feeling style, though the prayer allotted to her character, Fenena, was encored nightly. Fornasari pleased those who remained of his old enthusiastic admirers, by his emphatic dramatic action and vigorous declamation, and thus far worked towards the success of Verdi's new opera. It is not unworthy of record that, in compliance with that repugnance which is prevalent in the English mind against any dramatic subject referring however remotely to biblical history, and which had already transformed ""Mose"" into ""Pietro L'Eremita,"" the ""Nabucco"" of the Italian stage was condemned to assume on this occasion an alias under the title of ""Nino Ee D'Assyria."" That the opera thus lost much of its original character, especially in the scene where the captive Israelites became very uninteresting Babylonians, and was thereby shorn of one great element of success, present on the Continent, is undeniable.",http://reference.data.gov.uk/id/day/1846-03-03,http://dbpedia.org/resource/Her_Majesty's_Theatre,http://data.open.ac.uk/led/performance/8d9bec6f740a6bc5bf3f9d82e7735994/1438682176854,Indoor Accompanied Public,http://data.open.ac.uk/led/person/Benjamin+Lumley/1438607277398,Benjamin Lumley,Performance,http://dbpedia.org/resource/Orchestra http://dbpedia.org/resource/Human_voice,http://dbpedia.org/resource/Opera
mymusicallife00haweuoft_djvu.txt,http://data.open.ac.uk/led/lexp/1437994269353,http://data.open.ac.uk/led/source/8ba202b621b4a9c3ad3179b9ce296bde/excerpt/64450aedcf10596a80d738a539c31836,"
The grotesque music given to both Mime and Alberich, like so much of WAGNER'S misunderstood recitative, aims, no doubt, at following the inflections of the human voice as it is affected often by very commonplace moods, as well as by the meaner impulses of arrogance, vexation, anger, and spite. What we lose in musical charm we gain in a certain ingenious sense of reality. I think the power of WAGNER, the solidity of his work, largely turns upon this. He is never afraid of length, of silence, even of dulness, caused by protracted or delayed action. Like DE BALZAC, he knew well how to work up slowly and surely to a consummate effect, and his effect never hangs fire, nor is it ever liable to an anticlimax, that bane of second-rate artists.",1876-08-uu,,http://data.open.ac.uk/led/performance/bfa396a0ef9bc8a978d8aa64506b8e9c/1437994235160,Outdoor Public Accompanied,http://dbpedia.org/resource/Hugh_Reginald_Haweis,Hugh Reginald Haweis,Performance,http://dbpedia.org/resource/Human_voice http://dbpedia.org/resource/Orchestra,
thirtyyearsofmus00klei_djvu.txt,http://data.open.ac.uk/led/lexp/1438598288957,http://data.open.ac.uk/led/source/2aaf6962c5de1659c757f7746face493/excerpt/1bbb9dcdddd6d6a6702a9a6306064c1d,"




The season of 1899 yielded but a single novelty, namely, Isidore de Lara's “Messaline”. True, this was the work of an Englishman; but it was composed to a French libretto and performed by French artists, and it owed its hearing exclusively to foreign influence. Its success, despite the glamour of its picturesque Roman setting, and notwithstanding the art of Heglon, Alvarez, and Renaud, must perforce be described as equivocal. The story at best is revolting; and the music combines with a few fine moments many dull quarts d'heure.",1899-uu-uu,http://dbpedia.org/resource/Covent_Garden,http://data.open.ac.uk/led/performance/459db5934ec6766be0cc206e6810a040/1438598246666,Public Accompanied Indoor,http://data.open.ac.uk/led/person/Hermann+Klein/1438157240872,Hermann Klein,Performance,http://dbpedia.org/resource/Human_voice http://dbpedia.org/resource/Orchestra,http://dbpedia.org/resource/Opera
b22022235_0002_djvu.txt,http://data.open.ac.uk/led/lexp/1518784574247,http://data.open.ac.uk/led/source/9824a84dc8377e08007751f29edb726b/excerpt/437409e195737a4c0e1d745aed221ec4,"&nbsp;
The French Opera is the most splendid theatre in Paris; but protect me from French singing!—especially if it be serious singing. Arthur Young, in speaking of French singing, describes it as ""the distortions of embodied dissonance,"" and Rousseau inveighs against the ""lamentable chant Français"" as bearing more resemblance ""aux cris de la colique qu'aux transports des passions;"" and in their choruses there is a grand roar-royal, as if they all had the colic together. The light airs of their comic operas are however very pleasing; and there is at least this merit in their singing, that you can hear what they say. The airs of Gretry are delightful. ",1819-05-uu,http://dbpedia.org/resource/Paris,http://data.open.ac.uk/led/performance/8d173686372eea64d2b1fff748d804eb/1518784520971,Public Indoor Accompanied,http://data.open.ac.uk/led/agent/Henry+Matthews/1518777337226,Henry Matthews,Performance,http://dbpedia.org/resource/Human_voice,http://dbpedia.org/resource/Opera
mymusicallife00haweuoft_djvu.txt,http://data.open.ac.uk/led/lexp/1438000608332,http://data.open.ac.uk/led/source/8ba202b621b4a9c3ad3179b9ce296bde/excerpt/0587319cad2ee3a57d22f515822c654a,"
The Niebelung's Ring closes with the ""Dusk of the Gods” The truly prodigious way in which all the leading subjects are repeated, inverted and worked up in the music of this last colossal drama cannot be described. The Wotan Melody perhaps the finest blown on trumpets outside the theatre, rang out far over hill and dale, and floated like an ominous blast to the town below. At the familiar sound the people flock to their seats in the theatre. The first melodies of the Rheingold break from the orchestra, and the Norns or Fates are seen weaving the last of their ropes ; they see as they weave the story of Siegfried and Briinnhilde they see the gods growing old they trace the history of Wotan's earth love they start with horror as they at last see the flames rising in a vision round Walhalla. The rope breaks; the Norns vanish.",1876-08-uu,,http://data.open.ac.uk/led/performance/f5c259f42d5426c4fc4a69224ba0ab69/1438000572799,Outdoor Public Accompanied,http://dbpedia.org/resource/Hugh_Reginald_Haweis,Hugh Reginald Haweis,Performance,http://dbpedia.org/resource/Human_voice http://dbpedia.org/resource/Orchestra,http://dbpedia.org/resource/Opera
lettersonitalyil00cast_djvu.txt,http://data.open.ac.uk/led/lexp/1517907835196,http://data.open.ac.uk/led/source/9876dac5af7d753c7e369374c802d37e/excerpt/166784533ab095d00f318871516c37e7,"[Letter VIII]
[Castellan describes a day observing carnival in Florence] 
&nbsp;The spectacle which we ourselves saw was very agreeable. The carriages, which throng the road, give great brilliancy to the scene; they are filled with masks who answer the joy and acclamations of the multitude by throwing them cakes and confetti, and by sprinkling showers of perfumed water from little syringes towards the spectators who line the windows and the balconies: some of the carriages contain musicians, and others are in the shape of triumphal cars, ornamented with different symbols.&nbsp;
I shall only mention one of these masquerades, where luxury was united to good taste, and the contrivance appeared to me new and ingenious: the car, drawn by twelve beautiful horses richly caparisoned, represented Olympus ornamented with foliage, and on which stood the principal heathen deities, surrounded by nymphs and rural gods, and a numerous orchestra. Jupiter occupied the summit of the mountain, seated on the extended wings of an eagle, and enveloped with clouds, whilst Apollo and the Muses were singing and reciting some sonnets, copies of which were thrown amongst the crowd, and in the midst of the deafening noise of the musical instruments Jupiter was perceived to be agitated on his throne of clouds. He shortly leaves the summit of the mountain, rises majestically in the air, and sails along amid the applause of the wondering multitude, on whom he lances his artificial thunder, which, as it falls, changes into serpents; he still ascends, and as the last rays of the sun shine upon him he vanishes from the eyes of the enchanted crowd, who load with prolonged applause the contrivers of a spectacle as splendid as it is ingenious.",17Ll-uu-uu,http://dbpedia.org/resource/Florence,http://data.open.ac.uk/led/performance/9a43fc03e67749d3f841b057a2e11618/1517907784322,Outdoor Accompanied Public,http://data.open.ac.uk/led/agent/Antoine+Laurent+Castellan/1517842957331,Antoine-Laurent Castellan,Performance,http://dbpedia.org/resource/Human_voice http://dbpedia.org/resource/Musical_instrument,
musicalreminisc01spargoog_djvu.txt,http://data.open.ac.uk/led/lexp/1468766647989,http://data.open.ac.uk/led/source/0f081cfe24fb6bc5faaa746e348e8f67/excerpt/93d9972e7ae30ce6e4106f074bdfdb22,"&nbsp;


At ten o’clock on the following morning I repaired to the church of S. Nicholas, where I found, as usual, the organist, Dr. Papperitz, true to his appointment. The instrument in this church is one of the largest and most varied in its character of the notable modern organs of Germany, and has four manuals and ninety registers. The organist kindly showed me its varieties of tone in a short improvisation, and afterwards, at the particular request of Dr. Papperitz and the musical persons present, I had the pleasure of playing for nearly an hour, and making my hearers further acquainted with English music, of which their knowledge seemed to be rather limited. Notwithstanding the great size of this instrument, I found its arrangement so good that manipulation was comparatively easy.",187u-Mm-uu,"http://dbpedia.org/resource/St._Nicholas'_Church,_Berlin",http://data.open.ac.uk/led/performance/90ce4f0f64eaa1b3b37a2381fedfbf13/1469025565987,Public Accompanied Indoor,http://data.open.ac.uk/led/agent/Dr+William+Spark/1465384918944,Dr William Spark,Performance,http://dbpedia.org/resource/Pump_organ,http://dbpedia.org/resource/Organ_repertoire
friendsmemories00whituoft_djvu.txt,http://data.open.ac.uk/led/lexp/1452338334003,http://data.open.ac.uk/led/source/698914b65e3e26e6d387d5c84de2274f/excerpt/bf722da696e7802c72e77e98452f1e1a,"

As to his [Plunket Greene] singing, 1 loved it there and then. I love it still. I should love it if he hadn’t a note left in his voice ! but at the time I am speaking of, his voice was lovely. It always touched me inexpressibly. His is the only voice that ever really reminded me of Santley’s; it had the same ring of enthusiasm in it that appealed to me so strongly in the older man. Years ago, at one of his recitals at St. James’s Hall, he sang an old German sacred lullaby in which these words occur -
“O Jesu liebstes Kindelein
Du kleines Kindelein
Wie gross ist doch die Liebe dein
Schleuss in das Herze mein
Die grosse Liebe dein.”
I shall never forget the tenderness with which he sang those lines, the enthusiastic, the beautiful quality of that tenderness. He made you admire what he admired ! He made you love what he loved ! And that day he evoked a vision of the little sacred Child as lovely and as touching as any that has been handed down to us by the great painters of old.
&nbsp;
The day I heard him sing that beautiful old song I had to make a decision, a decision that it cost me a good deal to arrive at. And what helped me to make up my mind to do what I thought bravest and best was the sheer beauty of the Divine Love suggested by his singing, the enthusiastic admiration with which he sang those lines -
“O Jesu liebstes Kindelein
Du kleines Kindelein
Wie gross ist doch die Liebe dein
Schleuss in das Herze mein
Die grosse Liebe dein.”
And as he sang, what seemed an intolerable sacrifice suddenly appeared to me in the light of a great, a unique opportunity of trying for once, at all events, to throw open the doors of my heart in order to allow that Love to enter and take complete possession of it.
Ah, it’s a great thing to be the artist who can make a fellow-creature feel like that !",18uu-uu-uu,http://data.open.ac.uk/led/place/3b962f54bdc7412b74ef8c5a33f2c358,http://data.open.ac.uk/led/performance/384c5b50780b4e25a8580c701022acc6/1452338272650,Public Indoor Accompanied,http://musicbrainz.org/artist/eca4d562-1e5c-409a-89fa-5489d102cdcb#_,Maude V. White Maude Valérie White Maude Valérie White,Performance,,
thirtyyearsofmus00klei_djvu.txt,http://data.open.ac.uk/led/lexp/1438161059126,http://data.open.ac.uk/led/source/2aaf6962c5de1659c757f7746face493/excerpt/317004f334fb38e8b96dd3721510d2ff,"Her style was marked by the same rare individuality. Her phrasing offered a curious blending of vigor and grace; and she had a trick of employing the portamento when approaching a high note, which in any other singer might have been thought almost ugly, but in Tietjens seemed both natural and artistic. At the same time, her attack was superb. Never have I heard the opening phrase of the 'Inflammatus' in Rossini's 'Stabat Mater' delivered with such magnificent energy and such absolute purity of tone. To hear Tietjens in those days sing 'Let the bright Seraphim' (especially to the trumpet obbligato of Tom Harper) was a treat never to be forgotten.",186u-uu-uu,,http://data.open.ac.uk/led/performance/fcdfc5d91a19aa22fd01509309aa71ba/1438160945888,Indoor Public Accompanied,http://data.open.ac.uk/led/person/Hermann+Klein/1438157240872,Hermann Klein,Performance,http://dbpedia.org/resource/Human_voice,http://dbpedia.org/resource/Oratorio
recollectionsofo00ryanuoft_djvu.txt,http://data.open.ac.uk/led/lexp/1450195763304,http://data.open.ac.uk/led/source/872a0e96507f39c7769116cfbf918fc9/excerpt/e8873c14c9b11cd1852d2b0482ad8023,"&nbsp;


Carl Bergmann succeeded Lenschow as conductor [of the Germania Musical Society]. He was a talented composer, and was distinctly a man of great attainments in every line of the art of music. Like Mr. Lenschow, he was a wonderful arranger of musical compositions calculated to win popularity,—an essential thing for all artists who have to work for their bread and butter, among which was a potpourri called Up Broadway that became a great favorite. It was supposed to be a graphic tone-picture of sights and sounds seen and heard from Castle Garden to Union Square, which was at that time the boundary of New York’s bustling life.
This potpourri began with a musical picture of Castle Garden, which was the home, and the only one, good music had at that time in that city. Moving up with the musical diorama, you next came to Barnum’s Museum, with “ Barnum’s Band ” of six or eight brass instruments, which, as all old New Yorkers know, played all day long on a high balcony outside his Museum on Broadway, nearly opposite the Astor House. It was side-splitting to hear the imitation of this brass band. One can even now occasionally enjoy a faint resemblance of it in passing a dime museum.
[…]
Returning to the potpourri, a firemen’s parade with brass band came next Naturally it was preceded by a violent ringing of fire- bells, and a rushing down a side street with “ the machine.” When that noise died away, music from the open door of a dance hall was heard; with of course all its accompaniments, —the rhythm of dancing feet and the calling out of the figures. Then, moving on with the diorama, we passed by a church whence came the sound of organ music and the chanting of a service by a number of voices. After that we heard in the distance a faint kind of Turkish patrol music; then a big crescendo and sudden fortissimo introduced us to Union Square and its life; and two brass bands in two different keys prepared our nerves for the usual collision and fight between two opposing fire companies. This latter made a great sensation. Finally, fireworks were touched off, the Star-Spangled Banner was played, and the potpourri ended, sending every one home in smiling good-humor.
&nbsp;",184u-uu-uu,,http://data.open.ac.uk/led/performance/49685b5691ad19f3becdcd42fc496a00/1450195713823,Accompanied Public,http://data.open.ac.uk/led/agent/Thomas+Ryan/1448997315048,Thomas Ryan,Performance,,
cu31924022334563_djvu.txt,http://data.open.ac.uk/led/lexp/1438678160825,http://data.open.ac.uk/led/source/11af3c14fbf284f75e57bd48464328e5/excerpt/23027c4e62c689fff2e684cfaf813a15,"
After some unavoidable delay, the season opened on Saturday the 8th March, with the promised opera of ""Ernani."" That it excited the general enthusiasm awarded to it so lavishly in Italy, cannot be asserted; that it was a failure, may be emphatically denied. The general result of this first introduction of Verdi to the English public was a feeling of hesitation and doubt; or as some one drolly said at the time, the ""Well! I don't know's"" had it!” The English are tardy in the appreciation of any kind of novelty, and the reception of Verdi's opera was only in accordance with the national habit. It is well-known that a taste for this composer's music has survived all the opposition of an earlier period, and that he is now generally popular among the musical amateurs in this country. Whatever their intrinsic merits, his operas have achieved a widely-spread success, as pro- vincial theatres and music halls can testify throughout the land; and there can be no doubt that whatever his alleged short-comings in some respects, he has at command passion, fire, and strong dramatic effect.",http://reference.data.gov.uk/id/day/1845-03-08,http://dbpedia.org/resource/Her_Majesty's_Theatre,http://data.open.ac.uk/led/performance/4977c32be8e2d1f3355faa2b8dda4fbd/1438678124494,Accompanied Public Indoor,http://data.open.ac.uk/led/person/Benjamin+Lumley/1438607277398,Benjamin Lumley,Performance,http://dbpedia.org/resource/Human_voice http://dbpedia.org/resource/Orchestra,http://dbpedia.org/resource/Opera
cu31924022334563_djvu.txt,http://data.open.ac.uk/led/lexp/1438616740544,http://data.open.ac.uk/led/source/11af3c14fbf284f75e57bd48464328e5/excerpt/e05bc94c8414c6fa7b97b192238af74f,"
Signor Costa's ""Don Carlos"" was produced for the eminent conductor's own benefit, on the 20th June. It had been long talked of, long expected, and the musical dilettanti of the day were naturally excited by curiosity as to the result of its production. The ""Malek Adel"" of the same composer, although when it was brought out it attained a certain kind of celebrity (chiefly from the renown of a cavatina sung by Rubini), and was even repeated upon the Italian stage in Paris, had long since disappeared from the boards. Nevertheless considerable expectations were still afloat. ""Don Carlos"" was well ""mounted,"" and supported by Grisi, Mario, Lablache, and Fornasari. Like its predecessor, it utterly failed to maintain any prominence. It survived but a very few nights, and then, like ""Malek Adel,"" sank into the vast ""limbo"" of forgotten works. Whatever may have been the real merit of this production, from a managerial point of view it was undeniably a failure. That is to say, it neither attracted the public nor brought money to the treasury. It is by such tests alone that an operatic or a theatrical director can discover what is and is not conducive to the interest of an establishment. The subject of ""Don Carlos,"" it may be stated, was ""sombre"" and lugubrious, and on the first night, Mario and Lablache were both hoarse, wearied by long rehearsals. This could not be otherwise than detrimental to ""first impressions,"" but the artists gallantly supported their conductor's fame on the second night of performance.",http://reference.data.gov.uk/id/day/1844-06-20,http://dbpedia.org/resource/Her_Majesty's_Theatre,http://data.open.ac.uk/led/performance/4138f025b51cc85e70c29d3e6ddcec14/1438616691267,Indoor Public Accompanied,http://data.open.ac.uk/led/person/Benjamin+Lumley/1438607277398,Benjamin Lumley,Performance,http://dbpedia.org/resource/Human_voice http://dbpedia.org/resource/Orchestra,http://dbpedia.org/resource/Opera
